6480
6
0,0,0,0,0,0,0.25136,0
0,0,0,0,0,1,0.98580,0
0,0,0,0,0,2,0.33895,0
0,0,0,0,0,3,0.75342,0
0,0,0,0,0,4,0.59980,0
0,0,0,0,1,0,0.95286,0
0,0,0,0,1,1,0.76728,0
0,0,0,0,1,2,0.91115,0
0,0,0,0,1,3,0.93960,0
0,0,0,0,1,4,0.13093,0
0,0,0,0,2,0,0.33724,0
0,0,0,0,2,1,0.61824,0
0,0,0,0,2,2,0.04827,0
0,0,0,0,2,3,0.98464,0
0,0,0,0,2,4,0.04748,0
0,0,0,0,3,0,0.84968,0
0,0,0,0,3,1,0.06214,0
0,0,0,0,3,2,0.57586,0
0,0,0,0,3,3,0.38924,0
0,0,0,0,3,4,0.27423,0
0,0,0,0,4,0,0.20346,0
0,0,0,0,4,1,0.83335,0
0,0,0,0,4,2,0.15501,0
0,0,0,0,4,3,0.84750,0
0,0,0,0,4,4,0.57964,0
0,0,0,0,5,0,0.29083,0
0,0,0,0,5,1,0.63474,0
0,0,0,0,5,2,0.53432,0
0,0,0,0,5,3,0.35387,0
0,0,0,0,5,4,0.40247,0
0,0,0,1,0,0,0.46425,0
0,0,0,1,0,1,0.87897,0
0,0,0,1,0,2,0.83707,0
0,0,0,1,0,3,0.39708,0
0,0,0,1,0,4,0.40667,0
0,0,0,1,1,0,0.38553,0
0,0,0,1,1,1,0.08364,0
0,0,0,1,1,2,0.51648,0
0,0,0,1,1,3,0.64601,0
0,0,0,1,1,4,0.44443,0
0,0,0,1,2,0,0.38661,0
0,0,0,1,2,1,0.39814,0
0,0,0,1,2,2,0.75067,0
0,0,0,1,2,3,0.84730,0
0,0,0,1,2,4,0.66288,0
0,0,0,1,3,0,0.30872,0
0,0,0,1,3,1,0.32534,0
0,0,0,1,3,2,0.76920,0
0,0,0,1,3,3,0.09489,0
0,0,0,1,3,4,0.91272,0
0,0,0,1,4,0,0.51121,0
0,0,0,1,4,1,0.46507,0
0,0,0,1,4,2,0.55247,0
0,0,0,1,4,3,0.26898,0
0,0,0,1,4,4,0.91723,0
0,0,0,1,5,0,0.82719,0
0,0,0,1,5,1,0.25713,0
0,0,0,1,5,2,0.78804,0
0,0,0,1,5,3,0.26938,0
0,0,0,1,5,4,0.38063,0
0,0,0,2,0,0,0.87064,0
0,0,0,2,0,1,0.95472,0
0,0,0,2,0,2,0.05020,0
0,0,0,2,0,3,0.25583,0
0,0,0,2,0,4,0.69077,0
0,0,0,2,1,0,0.72240,0
0,0,0,2,1,1,0.66735,0
0,0,0,2,1,2,0.17065,0
0,0,0,2,1,3,0.91938,0
0,0,0,2,1,4,0.61987,0
0,0,0,2,2,0,0.23802,0
0,0,0,2,2,1,0.47844,0
0,0,0,2,2,2,0.03137,0
0,0,0,2,2,3,0.77610,0
0,0,0,2,2,4,0.90487,0
0,0,0,2,3,0,0.89460,0
0,0,0,2,3,1,0.11796,0
0,0,0,2,3,2,0.26501,0
0,0,0,2,3,3,0.70971,0
0,0,0,2,3,4,0.60070,0
0,0,0,2,4,0,0.70334,0
0,0,0,2,4,1,0.39948,0
0,0,0,2,4,2,0.44276,0
0,0,0,2,4,3,0.04377,0
0,0,0,2,4,4,0.94154,0
0,0,0,2,5,0,0.86299,0
0,0,0,2,5,1,0.55790,0
0,0,0,2,5,2,0.89744,0
0,0,0,2,5,3,0.28821,0
0,0,0,2,5,4,0.85699,0
0,0,0,3,0,0,0.19877,0
0,0,0,3,0,1,0.33250,0
0,0,0,3,0,2,0.71228,0
0,0,0,3,0,3,0.76369,0
0,0,0,3,0,4,0.61582,0
0,0,0,3,1,0,0.95626,0
0,0,0,3,1,1,0.26306,0
0,0,0,3,1,2,0.17622,0
0,0,0,3,1,3,0.77073,0
0,0,0,3,1,4,0.52327,0
0,0,0,3,2,0,0.34076,0
0,0,0,3,2,1,0.53209,0
0,0,0,3,2,2,0.72304,0
0,0,0,3,2,3,0.79439,0
0,0,0,3,2,4,0.33183,0
0,0,0,3,3,0,0.00088,0
0,0,0,3,3,1,0.47231,0
0,0,0,3,3,2,0.72688,0
0,0,0,3,3,3,0.36528,0
0,0,0,3,3,4,0.72331,0
0,0,0,3,4,0,0.29003,0
0,0,0,3,4,1,0.51505,0
0,0,0,3,4,2,0.82205,0
0,0,0,3,4,3,0.97645,0
0,0,0,3,4,4,0.21655,0
0,0,0,3,5,0,0.86921,0
0,0,0,3,5,1,0.88677,0
0,0,0,3,5,2,0.34865,0
0,0,0,3,5,3,0.32183,0
0,0,0,3,5,4,0.32000,0
0,0,0,4,0,0,0.86977,0
0,0,0,4,0,1,0.54758,0
0,0,0,4,0,2,0.53214,0
0,0,0,4,0,3,0.26600,0
0,0,0,4,0,4,0.24685,0
0,0,0,4,1,0,0.03654,0
0,0,0,4,1,1,0.31088,0
0,0,0,4,1,2,0.94431,0
0,0,0,4,1,3,0.36528,0
0,0,0,4,1,4,0.29604,0
0,0,0,4,2,0,0.24784,0
0,0,0,4,2,1,0.49690,0
0,0,0,4,2,2,0.54687,0
0,0,0,4,2,3,0.14226,0
0,0,0,4,2,4,0.65924,0
0,0,0,4,3,0,0.83015,0
0,0,0,4,3,1,0.88228,0
0,0,0,4,3,2,0.19821,0
0,0,0,4,3,3,0.63006,0
0,0,0,4,3,4,0.02043,0
0,0,0,4,4,0,0.35544,0
0,0,0,4,4,1,0.31039,0
0,0,0,4,4,2,0.54030,0
0,0,0,4,4,3,0.60570,0
0,0,0,4,4,4,0.06319,0
0,0,0,4,5,0,0.43091,0
0,0,0,4,5,1,0.00872,0
0,0,0,4,5,2,0.22104,0
0,0,0,4,5,3,0.20210,0
0,0,0,4,5,4,0.24380,0
0,0,0,5,0,0,0.36014,0
0,0,0,5,0,1,0.68572,0
0,0,0,5,0,2,0.18320,0
0,0,0,5,0,3,0.60460,0
0,0,0,5,0,4,0.17671,0
0,0,0,5,1,0,0.82978,0
0,0,0,5,1,1,0.70494,0
0,0,0,5,1,2,0.68320,0
0,0,0,5,1,3,0.22882,0
0,0,0,5,1,4,0.06023,0
0,0,0,5,2,0,0.86575,0
0,0,0,5,2,1,0.55275,0
0,0,0,5,2,2,0.09793,0
0,0,0,5,2,3,0.91005,0
0,0,0,5,2,4,0.42966,0
0,0,0,5,3,0,0.85111,0
0,0,0,5,3,1,0.10149,0
0,0,0,5,3,2,0.58758,0
0,0,0,5,3,3,0.17215,0
0,0,0,5,3,4,0.05635,0
0,0,0,5,4,0,0.70913,0
0,0,0,5,4,1,0.84962,0
0,0,0,5,4,2,0.82782,0
0,0,0,5,4,3,0.86414,0
0,0,0,5,4,4,0.49978,0
0,0,0,5,5,0,0.35837,0
0,0,0,5,5,1,0.53784,0
0,0,0,5,5,2,0.13243,0
0,0,0,5,5,3,0.85083,0
0,0,0,5,5,4,0.05059,0
0,0,0,6,0,0,0.85188,0
0,0,0,6,0,1,0.86747,0
0,0,0,6,0,2,0.97345,0
0,0,0,6,0,3,0.94674,0
0,0,0,6,0,4,0.27818,0
0,0,0,6,1,0,0.76552,0
0,0,0,6,1,1,0.61220,0
0,0,0,6,1,2,0.25852,0
0,0,0,6,1,3,0.09477,0
0,0,0,6,1,4,0.89552,0
0,0,0,6,2,0,0.71239,0
0,0,0,6,2,1,0.61521,0
0,0,0,6,2,2,0.63613,0
0,0,0,6,2,3,0.21097,0
0,0,0,6,2,4,0.62535,0
0,0,0,6,3,0,0.72217,0
0,0,0,6,3,1,0.55150,0
0,0,0,6,3,2,0.71262,0
0,0,0,6,3,3,0.96942,0
0,0,0,6,3,4,0.78967,0
0,0,0,6,4,0,0.59481,0
0,0,0,6,4,1,0.24897,0
0,0,0,6,4,2,0.09400,0
0,0,0,6,4,3,0.62531,0
0,0,0,6,4,4,0.35069,0
0,0,0,6,5,0,0.13763,0
0,0,0,6,5,1,0.20367,0
0,0,0,6,5,2,0.37087,0
0,0,0,6,5,3,0.92728,0
0,0,0,6,5,4,0.01826,0
0,0,0,7,0,0,0.59177,0
0,0,0,7,0,1,0.48195,0
0,0,0,7,0,2,0.05340,0
0,0,0,7,0,3,0.60648,0
0,0,0,7,0,4,0.10499,0
0,0,0,7,1,0,0.69873,0
0,0,0,7,1,1,0.20646,0
0,0,0,7,1,2,0.30838,0
0,0,0,7,1,3,0.91515,0
0,0,0,7,1,4,0.43641,0
0,0,0,7,2,0,0.36715,0
0,0,0,7,2,1,0.97633,0
0,0,0,7,2,2,0.90937,0
0,0,0,7,2,3,0.23605,0
0,0,0,7,2,4,0.74764,0
0,0,0,7,3,0,0.43939,0
0,0,0,7,3,1,0.52649,0
0,0,0,7,3,2,0.65968,0
0,0,0,7,3,3,0.37271,0
0,0,0,7,3,4,0.82557,0
0,0,0,7,4,0,0.66569,0
0,0,0,7,4,1,0.28782,0
0,0,0,7,4,2,0.70635,0
0,0,0,7,4,3,0.10795,0
0,0,0,7,4,4,0.37194,0
0,0,0,7,5,0,0.28338,0
0,0,0,7,5,1,0.61120,0
0,0,0,7,5,2,0.75323,0
0,0,0,7,5,3,0.36372,0
0,0,0,7,5,4,0.32272,0
0,0,1,0,0,0,0.80426,0
0,0,1,0,0,1,0.82866,0
0,0,1,0,0,2,0.10966,0
0,0,1,0,0,3,0.56284,0
0,0,1,0,0,4,0.62938,0
0,0,1,0,1,0,0.43201,0
0,0,1,0,1,1,0.08381,0
0,0,1,0,1,2,0.71311,0
0,0,1,0,1,3,0.40568,0
0,0,1,0,1,4,0.84965,0
0,0,1,0,2,0,0.03342,0
0,0,1,0,2,1,0.21061,0
0,0,1,0,2,2,0.83059,0
0,0,1,0,2,3,0.41857,0
0,0,1,0,2,4,0.57817,0
0,0,1,0,3,0,0.95995,0
0,0,1,0,3,1,0.91739,0
0,0,1,0,3,2,0.67118,0
0,0,1,0,3,3,0.22670,0
0,0,1,0,3,4,0.09188,0
0,0,1,0,4,0,0.72910,0
0,0,1,0,4,1,0.97521,0
0,0,1,0,4,2,0.94404,0
0,0,1,0,4,3,0.71903,0
0,0,1,0,4,4,0.73438,0
0,0,1,0,5,0,0.54627,0
0,0,1,0,5,1,0.73245,0
0,0,1,0,5,2,0.72316,0
0,0,1,0,5,3,0.95545,0
0,0,1,0,5,4,0.40671,0
0,0,1,1,0,0,0.29893,0
0,0,1,1,0,1,0.19496,0
0,0,1,1,0,2,0.20431,0
0,0,1,1,0,3,0.59224,0
0,0,1,1,0,4,0.77378,0
0,0,1,1,1,0,0.26566,0
0,0,1,1,1,1,0.61061,0
0,0,1,1,1,2,0.66625,0
0,0,1,1,1,3,0.61795,0
0,0,1,1,1,4,0.71929,0
0,0,1,1,2,0,0.33312,0
0,0,1,1,2,1,0.39203,0
0,0,1,1,2,2,0.31055,0
0,0,1,1,2,3,0.95476,0
0,0,1,1,2,4,0.81630,0
0,0,1,1,3,0,0.23436,0
0,0,1,1,3,1,0.14353,0
0,0,1,1,3,2,0.57922,0
0,0,1,1,3,3,0.20464,0
0,0,1,1,3,4,0.21425,0
0,0,1,1,4,0,0.46717,0
0,0,1,1,4,1,0.15700,0
0,0,1,1,4,2,0.55951,0
0,0,1,1,4,3,0.52482,0
0,0,1,1,4,4,0.02755,0
0,0,1,1,5,0,0.41317,0
0,0,1,1,5,1,0.33681,0
0,0,1,1,5,2,0.23086,0
0,0,1,1,5,3,0.61672,0
0,0,1,1,5,4,0.49596,0
0,0,1,2,0,0,0.17852,0
0,0,1,2,0,1,0.32134,0
0,0,1,2,0,2,0.11620,0
0,0,1,2,0,3,0.73982,0
0,0,1,2,0,4,0.44702,0
0,0,1,2,1,0,0.36135,0
0,0,1,2,1,1,0.15648,0
0,0,1,2,1,2,0.73845,0
0,0,1,2,1,3,0.08838,0
0,0,1,2,1,4,0.99896,0
0,0,1,2,2,0,0.03757,0
0,0,1,2,2,1,0.43688,0
0,0,1,2,2,2,0.34949,0
0,0,1,2,2,3,0.62237,0
0,0,1,2,2,4,0.26017,0
0,0,1,2,3,0,0.38244,0
0,0,1,2,3,1,0.59323,0
0,0,1,2,3,2,0.53414,0
0,0,1,2,3,3,0.00220,0
0,0,1,2,3,4,0.23596,0
0,0,1,2,4,0,0.95714,0
0,0,1,2,4,1,0.11170,0
0,0,1,2,4,2,0.14187,0
0,0,1,2,4,3,0.13813,0
0,0,1,2,4,4,0.88336,0
0,0,1,2,5,0,0.55731,0
0,0,1,2,5,1,0.97677,0
0,0,1,2,5,2,0.55015,0
0,0,1,2,5,3,0.61063,0
0,0,1,2,5,4,0.00544,0
0,0,1,3,0,0,0.61696,0
0,0,1,3,0,1,0.74349,0
0,0,1,3,0,2,0.56451,0
0,0,1,3,0,3,0.95199,0
0,0,1,3,0,4,0.14102,0
0,0,1,3,1,0,0.20051,0
0,0,1,3,1,1,0.20733,0
0,0,1,3,1,2,0.19739,0
0,0,1,3,1,3,0.99509,0
0,0,1,3,1,4,0.80583,0
0,0,1,3,2,0,0.31710,0
0,0,1,3,2,1,0.75412,0
0,0,1,3,2,2,0.78811,0
0,0,1,3,2,3,0.85792,0
0,0,1,3,2,4,0.85278,0
0,0,1,3,3,0,0.45948,0
0,0,1,3,3,1,0.59047,0
0,0,1,3,3,2,0.61063,0
0,0,1,3,3,3,0.53312,0
0,0,1,3,3,4,0.35574,0
0,0,1,3,4,0,0.07855,0
0,0,1,3,4,1,0.26686,0
0,0,1,3,4,2,0.00736,0
0,0,1,3,4,3,0.25208,0
0,0,1,3,4,4,0.38447,0
0,0,1,3,5,0,0.08919,0
0,0,1,3,5,1,0.02817,0
0,0,1,3,5,2,0.26684,0
0,0,1,3,5,3,0.30785,0
0,0,1,3,5,4,0.56721,0
0,0,1,4,0,0,0.35073,0
0,0,1,4,0,1,0.56335,0
0,0,1,4,0,2,0.62589,0
0,0,1,4,0,3,0.38639,0
0,0,1,4,0,4,0.17656,0
0,0,1,4,1,0,0.93924,0
0,0,1,4,1,1,0.59809,0
0,0,1,4,1,2,0.28085,0
0,0,1,4,1,3,0.83682,0
0,0,1,4,1,4,0.40619,0
0,0,1,4,2,0,0.40383,0
